Filename: amitag_21July2020_o4_02_1.fcs
Event #	143Nd_p53_Human_(Nd143Di)	144Nd_MHC_ClassI_(Nd144Di)	147Sm_p-Histone_H2A.x_(Sm147Di)	149Sm_p-p65_(Sm149Di)	150Nd_pRb_(Nd150Di)	153Eu_PL_(Eu153Di)	156Gd_p38_(Gd156Di)	159Tb_p21_(Tb159Di)	163Dy_CD54_(Dy163Di)	168Er_Ki-67_(Er168Di)	169Tm_p-16_(Tm169Di)	176Yb_BCL-xl_(Yb176Di)	209Bi_MHCII_(Bi209Di)
245	0.0	129.19985961914062	17.486169815063477	4.4768290519714355	688.5756225585938	30.67723274230957	4.064021110534668	3.3433921337127686	244.9785919189453	3.4349989891052246	4.751658916473389	36.96465301513672	3229.32958984375
246	0.0	106.2838134765625	8.513165473937988	1.6269371509552002	631.8095092773438	34.62812805175781	11.493558883666992	4.031148910522461	141.00233459472656	0.0	14.130067825317383	93.54833221435547	935.1392822265625
247	4.120849609375	230.796875	2.9067163467407227	4.484534740447998	755.7154541015625	9.289623260498047	2.6477367877960205	5.5020527839660645	223.58389282226562	0.566138744354248	2.4497554302215576	39.16330337524414	5675.99365234375
248	3.8921701908111572	194.98123168945312	51.080116271972656	8.109368324279785	748.3701782226562	23.621437072753906	0.17916163802146912	1.7865184545516968	120.3319091796875	0.46563321352005005	2.113264560699463	31.61881446838379	1323.427978515625
249	1.183820366859436	330.2475891113281	7.066520690917969	3.5830044746398926	597.558349609375	70.18402099609375	1.1985687017440796	5.641017436981201	370.6857604980469	0.49998319149017334	7.1160173416137695	55.88774108886719	8662.5751953125
250	0.0	57.65796661376953	7.721035480499268	1.1932340860366821	403.7395935058594	13.516341209411621	9.276717185974121	8.072896957397461	168.1331787109375	2.1411495208740234	4.852351188659668	46.36884689331055	1007.3158569335938
251	2.6402080059051514	152.96389770507812	23.029966354370117	2.7266058921813965	489.1267395019531	37.500816345214844	7.435207843780518	6.1273932456970215	233.8498992919922	0.0	8.719447135925293	50.80094528198242	2120.7802734375
252	0.24484868347644806	197.5973663330078	3.2904746532440186	2.832279682159424	162.62448120117188	9.799838066101074	1.019407033920288	0.1413198560476303	125.31782531738281	0.0	6.536080360412598	28.944604873657227	2550.188720703125
253	2.182849168777466	118.88431549072266	7.509576797485352	4.394271373748779	480.1024169921875	22.845211029052734	2.9142115116119385	7.955130100250244	189.51551818847656	1.5877329111099243	1.5792129039764404	55.84263610839844	1130.9815673828125
254	2.2290470600128174	222.297607421875	8.799586296081543	1.4100855588912964	377.5946044921875	99.7906723022461	5.23537540435791	0.15898483991622925	133.3306427001953	0.0	4.503114700317383	20.173200607299805	8093.974609375
255	0.0	21.578765869140625	7.434615135192871	0.0	172.1630096435547	15.74689769744873	0.5182080268859863	1.317807674407959	0.3127012848854065	2.7581770420074463	1.7640279531478882	14.418818473815918	1944.322509765625
256	0.6617844104766846	117.80830383300781	16.4132137298584	4.372256278991699	509.38397216796875	40.293914794921875	0.9899247288703918	14.083701133728027	11.429046630859375	2.4019548892974854	0.21922890841960907	21.209375381469727	300.2008972167969
257	6.307163715362549	324.87896728515625	0.0	4.688177108764648	475.04656982421875	12.032574653625488	2.0252068042755127	4.099453449249268	330.219970703125	0.0	1.1063412427902222	89.66525268554688	5813.8046875
258	2.3387670516967773	167.4207763671875	5.106333255767822	0.017612310126423836	578.7509765625	23.701021194458008	1.9390277862548828	6.460672855377197	219.4705810546875	0.0	0.8539730310440063	38.85786437988281	5524.70166015625
259	0.8142374157905579	157.2748260498047	1.162462830543518	7.544673442840576	562.0090942382812	6.015742301940918	2.039947986602783	2.9877371788024902	273.8509521484375	0.0	10.085803985595703	75.41268920898438	3332.8310546875
260	5.855579376220703	108.97785949707031	23.446168899536133	9.533763885498047	1013.5844116210938	34.78730010986328	17.77782440185547	7.301525592803955	379.6082458496094	3.4388155937194824	3.6007072925567627	29.93954086303711	3212.20166015625
261	1.3062446117401123	118.2242660522461	5.627707481384277	5.9969916343688965	472.291015625	20.31157875061035	3.8361001014709473	2.3659298419952393	134.37875366210938	0.0	5.057559967041016	31.550508499145508	2533.53125
262	0.0	162.81304931640625	12.149358749389648	3.3034088611602783	442.9024963378906	11.796000480651855	3.383660316467285	2.2057673931121826	146.37881469726562	0.0	4.252020835876465	43.85315704345703	1794.7318115234375
263	0.9320419430732727	205.0870819091797	0.0	2.951162815093994	534.932861328125	60.10836410522461	18.02161979675293	6.709159851074219	590.2527465820312	0.0	10.256598472595215	15.4485502243042	2898.111572265625
264	1.1099036931991577	100.99425506591797	3.7133917808532715	7.483030319213867	427.7829895019531	10.488846778869629	8.596356391906738	6.023758888244629	297.4184875488281	1.73658287525177	1.7257903814315796	19.586807250976562	2149.665771484375
265	0.0	280.7118835449219	32.54224395751953	3.6974844932556152	728.1293334960938	35.470855712890625	8.26865005493164	7.087190628051758	51.908416748046875	0.0	0.0	75.6485366821289	1080.8031005859375
266	1.9229861497879028	33.519222259521484	1.9982277154922485	7.800052165985107	423.21295166015625	1.200313925743103	0.8890045881271362	2.716874122619629	78.41510009765625	0.7111720442771912	2.3133747577667236	15.757856369018555	602.0166015625
267	0.7645747065544128	40.26981735229492	41.10911560058594	6.177517890930176	397.9708251953125	0.6868281364440918	12.084339141845703	9.847638130187988	416.30181884765625	0.08269441872835159	8.390604019165039	16.623912811279297	809.2503662109375
268	0.0	76.41089630126953	4.053515434265137	1.9989972114562988	510.0128173828125	1.7584980726242065	15.785500526428223	0.0	198.99667358398438	0.3422276973724365	5.459054470062256	97.9237289428711	608.2877807617188
269	0.28759297728538513	168.6490478515625	0.8654468059539795	5.584070205688477	63.341312408447266	45.75455093383789	3.4650044441223145	2.458907127380371	356.32000732421875	1.2524133920669556	1.89962637424469	76.44509887695312	2260.884033203125
270	4.048158645629883	213.30484008789062	25.339969635009766	15.474471092224121	699.585693359375	7.507007122039795	8.146676063537598	9.903997421264648	475.71484375	2.293330669403076	7.883194446563721	115.2005844116211	1218.1875
271	4.570427417755127	88.19966888427734	4.894904613494873	0.0	291.02178955078125	7.562654972076416	0.0	7.335464954376221	69.73409271240234	1.0855098962783813	7.075087070465088	65.668701171875	630.9779052734375
272	0.0	472.9470520019531	11.950079917907715	11.873970031738281	429.0478820800781	65.0840072631836	5.084578990936279	1.4192349910736084	62.0053825378418	0.0	2.303041696548462	10.359086036682129	4.76352596282959
273	3.504032611846924	168.41616821289062	1.2803258895874023	4.938614368438721	64.23859405517578	4.0622944831848145	0.0	1.8400547504425049	674.6237182617188	0.4140736162662506	6.0691022872924805	21.059255599975586	820.4853515625
274	0.0	30.15981101989746	11.251923561096191	0.4061540961265564	91.87692260742188	14.92126750946045	4.413823127746582	0.0	8.634334564208984	0.0	1.7374943494796753	2.714447498321533	144.88380432128906
275	4.055060863494873	336.234130859375	5.784887313842773	5.1998701095581055	913.2689819335938	179.94012451171875	2.28238582611084	5.678118705749512	650.4144287109375	0.3299848139286041	8.695131301879883	104.08439636230469	7125.6806640625
276	5.46311616897583	181.6689453125	0.30223721265792847	6.955114364624023	788.3003540039062	63.270538330078125	7.679076194763184	0.4526463747024536	187.50942993164062	3.1660704612731934	0.6893805265426636	34.1573371887207	2705.740966796875
277	0.676418662071228	62.63249588012695	0.026766395196318626	10.098966598510742	379.8692932128906	1.8680226802825928	5.610061168670654	1.6290555000305176	228.59149169921875	0.0	2.054098606109619	18.222068786621094	572.2355346679688
278	4.447337627410889	88.17569732666016	1.041658878326416	6.959505558013916	437.5492248535156	11.833355903625488	2.251742124557495	0.7202264070510864	109.24369049072266	0.11976282298564911	2.0579285621643066	29.666418075561523	714.3557739257812
279	1.1331162452697754	57.82067108154297	0.02342059649527073	1.987959623336792	307.5780029296875	1.5723251104354858	6.5532050132751465	1.3991960287094116	196.7821502685547	0.0	3.509457588195801	13.771202087402344	832.2230224609375
280	27.407609939575195	125.85063171386719	1.0226993560791016	4.975936412811279	815.8798217773438	65.992919921875	2.5229954719543457	12.849735260009766	241.21205139160156	0.01783701591193676	10.214322090148926	50.699832916259766	3313.578125
281	8.626638412475586	227.77342224121094	97.17874145507812	8.125277519226074	1132.8455810546875	246.80703735351562	4.227691173553467	5.97752571105957	23.21088218688965	0.0	0.4787364900112152	73.55493927001953	1700.3966064453125
282	3.8905575275421143	121.55594635009766	10.326251983642578	2.7838022708892822	678.0269165039062	18.12920379638672	11.981674194335938	8.58731460571289	239.11749267578125	0.0	8.024900436401367	105.81952667236328	2253.593505859375
283	1.956782579421997	339.4385986328125	7.852591514587402	6.370033264160156	580.4798583984375	17.968807220458984	17.573575973510742	15.80961799621582	789.6834106445312	10.931543350219727	27.9173583984375	165.09552001953125	2308.524658203125
284	0.2645855247974396	273.7546081542969	12.381688117980957	10.719175338745117	830.148193359375	13.673008918762207	4.9188761711120605	3.090726137161255	1061.277099609375	0.0	3.9537250995635986	129.09323120117188	2289.12158203125
285	0.16680392622947693	212.81053161621094	0.6513156294822693	2.0208911895751953	558.3319702148438	17.293394088745117	2.2063441276550293	4.136291980743408	107.40894317626953	0.22805899381637573	3.1545543670654297	40.10560607910156	1109.52294921875
286	3.1439661979675293	91.60733032226562	6.040283203125	3.098845958709717	353.5093994140625	18.1717586517334	0.20088626444339752	0.0	104.80094909667969	2.049982786178589	2.4294281005859375	8.22732162475586	1253.3822021484375
287	3.4637696743011475	168.707275390625	28.790603637695312	5.789342403411865	772.2450561523438	10.936443328857422	34.0848388671875	27.879009246826172	758.8007202148438	4.973979473114014	24.150022506713867	78.20864868164062	5084.828125
288	4.225316047668457	237.05686950683594	10.66529369354248	2.425947427749634	1377.1824951171875	79.26329803466797	7.223960876464844	1.8483060598373413	147.68064880371094	0.0	6.80061149597168	65.54854583740234	3004.032958984375
289	0.338209331035614	111.40830993652344	7.416522026062012	3.908958911895752	392.42364501953125	7.625940799713135	2.041776180267334	0.0	98.24756622314453	12.338119506835938	0.34213700890541077	28.205190658569336	2027.0631103515625
290	0.0	328.24066162109375	13.560524940490723	9.707082748413086	381.8348388671875	30.31608772277832	15.839371681213379	1.2377049922943115	743.6947021484375	0.0	10.276876449584961	72.08724975585938	9027.8583984375
291	1.3321306705474854	286.684326171875	1.3249366283416748	5.7805609703063965	369.7922668457031	114.19379425048828	0.9476838111877441	3.1649882793426514	21.14354133605957	0.8243249654769897	2.657944917678833	18.538604736328125	1170.2421875
292	7.010365962982178	62.88022232055664	10.574956893920898	0.0	325.471435546875	20.546066284179688	0.0	0.0	1.2668803930282593	0.0	0.0	13.116168975830078	23.357685089111328
293	6.744630336761475	120.07415771484375	2.0264391899108887	3.757474422454834	279.977783203125	15.62832260131836	3.3753433227539062	2.8278610706329346	132.0376434326172	1.2549614906311035	1.6570665836334229	41.1030158996582	1375.798583984375
294	0.0	97.44659423828125	0.0	0.18331819772720337	0.0	10.496716499328613	2.989459991455078	0.0	416.94964599609375	0.9147841334342957	0.0	3.801001787185669	463.1899108886719
295	7.422199249267578	1412.955078125	15.22115707397461	8.607173919677734	698.1787719726562	467.5457763671875	7.095711708068848	5.260835647583008	1694.1221923828125	0.0	0.0	45.56550979614258	4097.1669921875
296	12.552857398986816	379.70721435546875	92.39982604980469	10.255939483642578	1791.7191162109375	97.10553741455078	35.901893615722656	15.674059867858887	140.6187744140625	0.5210956931114197	9.31174373626709	182.09796142578125	357.5034484863281
297	4.089571952819824	275.2341003417969	18.51007843017578	7.570931911468506	400.5917663574219	16.220808029174805	32.00901412963867	10.851725578308105	314.3558349609375	5.091194152832031	18.770299911499023	74.20480346679688	1203.726318359375
298	5.077741622924805	119.55016326904297	16.981046676635742	4.1285014152526855	552.1392211914062	26.716434478759766	3.2652530670166016	0.0	99.61713409423828	0.0	2.8864619731903076	34.088863372802734	1529.931640625
299	0.6131482124328613	99.95581817626953	0.0	0.3271186947822571	370.6470947265625	10.565457344055176	0.0	0.10844653099775314	19.02671241760254	0.4255402684211731	0.0	14.93398380279541	6123.619140625
300	4.999516010284424	29.425765991210938	62.84303665161133	29.304567337036133	744.691650390625	115.10598754882812	25.498937606811523	26.253490447998047	1043.174560546875	6.344881534576416	51.86439514160156	166.8978271484375	1121.10693359375
301	0.8294181227684021	148.52613830566406	31.074670791625977	5.227313041687012	563.5882568359375	2.1506266593933105	3.4740841388702393	2.925698757171631	109.4700927734375	0.0	8.642789840698242	43.184391021728516	4444.951171875
302	2.3387060165405273	113.74058532714844	11.587618827819824	3.72124981880188	815.1948852539062	6.62864351272583	16.07430648803711	2.102919578552246	267.8907775878906	0.0	18.897964477539062	113.15150451660156	510.4427490234375
303	19.091571807861328	342.19439697265625	2.240570306777954	0.7343705296516418	525.8424682617188	85.86793518066406	9.68226432800293	0.0	246.73980712890625	0.22423678636550903	5.308230400085449	0.0	873.8414916992188
304	3.7260544300079346	123.1804428100586	9.647054672241211	12.853130340576172	631.6555786132812	1.1315066814422607	16.770030975341797	6.610523223876953	179.61865234375	1.9162051677703857	3.3371124267578125	56.387123107910156	1065.130615234375
305	0.8949893116950989	117.26697540283203	7.926198959350586	2.0450408458709717	467.9305725097656	3.329051971435547	3.0337231159210205	0.0	203.56195068359375	4.971431255340576	2.056652069091797	29.836959838867188	3887.335693359375
306	0.0	67.2799301147461	21.41980743408203	0.5433683395385742	636.8814086914062	19.579320907592773	3.2697927951812744	1.0078455209732056	10.137517929077148	1.4358798265457153	4.47714376449585	38.49063491821289	81.7706298828125
307	2.5193142890930176	204.84219360351562	86.03388977050781	3.109823226928711	747.84521484375	117.11912536621094	8.288544654846191	2.102919578552246	13.526175498962402	3.720292091369629	3.3154098987579346	11.052879333496094	335.6548156738281
308	0.0	96.61094665527344	6.972646236419678	6.738864898681641	488.7042236328125	7.110925197601318	1.9770840406417847	0.11198282986879349	44.35442352294922	1.1848875284194946	0.4200114905834198	13.727274894714355	1364.3270263671875
309	5.093846797943115	74.66377258300781	16.289581298828125	0.8551190495491028	906.860595703125	29.185670852661133	3.8917458057403564	1.40626859664917	91.9824447631836	0.0	0.8655555844306946	22.680688858032227	1080.906982421875
310	2.7505390644073486	239.87205505371094	107.65779113769531	1.310670256614685	636.807373046875	100.94960021972656	10.41203784942627	1.3650118112564087	161.85015869140625	0.27519968152046204	0.3472435474395752	117.39823913574219	1777.0936279296875
311	4.010196208953857	68.74687957763672	1.8134232759475708	1.6070530414581299	25.29166030883789	8.850193977355957	3.324270486831665	3.6977908611297607	379.2661437988281	6.137207984924316	7.350839138031006	82.32101440429688	490.4868469238281
312	2.6445140838623047	665.790283203125	15.329265594482422	11.624825477600098	1037.5325927734375	1237.3663330078125	24.98383331298828	44.99617385864258	5415.49658203125	0.0	7.673016548156738	205.2377471923828	7707.1611328125
313	0.0	140.6590576171875	0.9425186514854431	8.938471794128418	345.1252136230469	15.579553604125977	2.804804801940918	5.522006034851074	111.54815673828125	21.294334411621094	9.027827262878418	52.45659637451172	2375.1748046875
314	1.3773033618927002	299.8282165527344	22.038042068481445	1.3377081155776978	937.1121215820312	2.266097068786621	22.353479385375977	9.20020580291748	107.15979766845703	4.828817367553711	12.41612720489502	175.62008666992188	19.70693016052246
315	3.168600559234619	74.09960174560547	20.132997512817383	13.487553596496582	895.197998046875	1.9720816612243652	13.49614143371582	4.313589096069336	140.88584899902344	3.6479878425598145	3.022857904434204	85.00294494628906	503.72021484375
316	1.1100996732711792	403.8983459472656	17.878955841064453	3.868743658065796	352.5224609375	29.998291015625	0.0	0.7612908482551575	364.3465270996094	1.1808295249938965	2.6726953983306885	11.321030616760254	267.289794921875
317	0.13417527079582214	81.72395324707031	8.886127471923828	1.4459935426712036	233.67071533203125	11.598366737365723	0.3828853368759155	0.0	137.55349731445312	0.0	0.0	8.236635208129883	4023.794921875
318	2.3692829608917236	180.7005615234375	24.821138381958008	1.5827175378799438	1057.6845703125	12.557727813720703	4.5980224609375	3.0381035804748535	113.10440063476562	0.0	3.3131744861602783	97.61460876464844	4440.93212890625
319	1.9415274858474731	58.29670715332031	3.0231728553771973	2.876673936843872	863.5388793945312	4.100971698760986	21.449506759643555	1.980297565460205	62.88587188720703	0.0	2.3429057598114014	17.06389808654785	352.116455078125
320	0.0	14.250710487365723	9.178442001342773	0.9778503775596619	366.0247802734375	1.7913165092468262	0.6581549644470215	0.656569242477417	24.106971740722656	0.0	1.0925071239471436	2.878511667251587	379.14642333984375
321	0.05848665162920952	121.65279388427734	7.326748371124268	2.6415085792541504	535.0341796875	15.945439338684082	4.693177223205566	0.181203693151474	37.032447814941406	0.0	5.69300651550293	43.82234573364258	1947.5299072265625
322	7.939276695251465	193.22042846679688	7.474572658538818	1.7380361557006836	442.7248229980469	18.516441345214844	7.505911827087402	20.14302635192871	232.7376251220703	3.152268171310425	7.108936309814453	47.79204177856445	5544.23193359375
323	0.0	226.64808654785156	9.300703048706055	2.563849449157715	210.67176818847656	75.05670928955078	2.1398532390594482	0.6130332946777344	67.45826721191406	0.9177168011665344	0.0	11.529487609863281	7.151885032653809
324	0.0	186.22879028320312	0.8502674102783203	1.8867918252944946	653.7796020507812	7.732607364654541	0.0	5.6243743896484375	246.3831787109375	0.0	1.8946977853775024	38.46165084838867	2295.19921875
325	0.0	87.01889038085938	19.177141189575195	0.0	242.71926879882812	8.1376953125	1.6867344379425049	0.0	2.0008859634399414	1.5481704473495483	2.446044683456421	0.0	632.971435546875
326	2.529834508895874	213.91542053222656	0.0	7.267156600952148	618.705078125	51.54636001586914	4.501734733581543	5.883236885070801	439.3093566894531	0.043216582387685776	3.7257297039031982	71.88944244384766	1225.6629638671875
327	0.2866992950439453	148.97756958007812	15.481534957885742	12.99753475189209	388.4443664550781	36.12034606933594	2.0582919120788574	5.473763465881348	145.3384246826172	5.081761360168457	9.01636791229248	27.468746185302734	2945.958984375
328	2.7144687175750732	96.4810562133789	26.882898330688477	0.6540878415107727	751.5343017578125	23.13139533996582	7.213650226593018	3.433457136154175	65.2498779296875	0.7969645857810974	2.132808208465576	82.94668579101562	310.07757568359375
329	10.877370834350586	245.9798126220703	41.42302703857422	9.178011894226074	1357.3902587890625	113.57164764404297	1.9370825290679932	39.491817474365234	1140.811279296875	0.0	6.432804584503174	81.52222442626953	6168.517578125
330	0.3256903886795044	70.57191467285156	9.990920066833496	2.5671308040618896	227.20762634277344	12.024144172668457	0.17105232179164886	4.832490921020508	165.96607971191406	0.0	8.313495635986328	28.50588607788086	2481.02978515625
331	0.04472508653998375	433.90301513671875	15.03361701965332	8.778778076171875	770.6708374023438	7.91663932800293	18.57107162475586	8.481274604797363	182.452392578125	2.492579936981201	20.161724090576172	137.4145050048828	6864.673828125
332	4.090625286102295	185.5061798095703	23.26175880432129	14.592284202575684	1394.4100341796875	27.68536949157715	0.9844004511833191	0.8483627438545227	50.679229736328125	0.0	1.8373984098434448	143.8946990966797	229.0121612548828
333	0.0	176.73817443847656	11.239089965820312	6.50150203704834	437.74920654296875	23.94266128540039	6.285889625549316	7.091653823852539	308.5921936035156	0.0	2.8484132289886475	71.1212387084961	3404.824951171875
334	2.684652090072632	350.9250183105469	2.7430849075317383	4.928628444671631	610.0242919921875	239.134765625	8.5220308303833	16.45188331604004	1277.0950927734375	1.4846166372299194	8.666204452514648	100.1611328125	4688.32568359375
335	9.607866287231445	20.387744903564453	11.23130989074707	1.925074577331543	321.6347961425781	1.4711663722991943	6.28022575378418	1.5390547513961792	308.8528137207031	0.6507908701896667	2.0283961296081543	50.38617706298828	824.42138671875
336	3.8440639972686768	665.7345581054688	83.65186309814453	1.7697560787200928	715.0254516601562	89.4482192993164	15.369787216186523	7.707040309906006	63.70598602294922	1.9638123512268066	2.412938356399536	93.70281982421875	2426.51953125
337	6.629634380340576	166.5681915283203	6.964412212371826	5.32676887512207	823.3922119140625	43.00248718261719	1.955207347869873	1.0589826107025146	36.95957565307617	1.8672105073928833	3.58693790435791	24.00861358642578	1815.3602294921875
338	0.7947304248809814	30.744346618652344	4.368040084838867	2.7147927284240723	202.0105438232422	1.0704340934753418	3.7665493488311768	4.247696876525879	97.18377685546875	1.9676254987716675	1.0899605751037598	27.11745834350586	2333.6455078125
339	4.505765914916992	179.29403686523438	12.109363555908203	1.270986795425415	767.08935546875	18.190847396850586	0.2027706354856491	4.36536169052124	153.41854858398438	0.0	0.5500735640525818	19.34406089782715	2990.13916015625
340	13.676702499389648	1503.9466552734375	52.913307189941406	21.437236785888672	1425.614501953125	565.9449462890625	14.874754905700684	16.360105514526367	1729.5201416015625	1.4121654033660889	23.269893646240234	185.6208953857422	3642.25634765625
341	1.6112499237060547	163.4365234375	47.693885803222656	7.087774753570557	712.6146850585938	29.66289520263672	1.8747787475585938	0.9742640256881714	0.337186336517334	0.0	1.2351188659667969	83.57720184326172	150.4019012451172
